address,lat,lng,level
嘉義縣太保市舊埤里新埤7-19號,23.487618,120.335844,路名
嘉義縣太保市過溝里光復路42號,23.465804,120.246459,門牌
嘉義縣太保市過溝里八德街758號1樓,23.578724,120.453598,路名
嘉義縣太保市過溝里北港路二段661巷20號,23.498579,120.369033,路名
嘉義縣太保市過溝里嘉太工業區中興路11號,23.508728,120.359294,門牌
嘉義縣太保市過溝里嘉太工業區中興路18號,23.508310,120.356402,門牌
嘉義縣太保市過溝里嘉太工業區中興路3號,23.508791,120.361809,門牌
嘉義縣太保市過溝里嘉太工業區光復路11號,23.506320,120.360204,門牌
嘉義縣太保市過溝里嘉太工業區光復路28號,23.506013,120.357270,門牌
嘉義縣太保市過溝里嘉太工業區興業路2號,23.509225,120.358586,門牌
嘉義縣太保市過溝里嘉太工業區興業路8號,23.510760,120.358817,門牌
嘉義縣太保市過溝里過溝10-3號一樓,23.498789,120.360402,路名
嘉義縣太保市過溝里過溝45之20號,23.498789,120.360402,路名
嘉義縣太保市麻寮里24鄰三合路298巷1弄12號1樓,23.496425,120.370583,門牌
嘉義縣布袋鎮岑海里新西路215號,23.382231,120.150093,門牌
嘉義縣布袋鎮振寮里後壁寮205之15號,23.386193,120.181116,路名
嘉義縣布袋鎮西安里過溝西勢151之2號,23.416176,120.179494,路名
嘉義縣布袋鎮見龍里內田181之1號,23.380736,120.177902,路名
嘉義縣新港鄉三間村港尾100號,23.520601,120.396402,門牌
嘉義縣新港鄉中洋村中洋工業區2之1號,23.516450,120.381845,路名
嘉義縣新港鄉中洋村後厝子22-10號,23.524873,120.378111,路名
嘉義縣新港鄉南港村南港3號,23.561650,120.316634,門牌
嘉義縣新港鄉埤子村埤子頭33-2號一樓,23.406932,120.260185,路名
嘉義縣新港鄉大潭村大潭10號之16,23.552319,120.369362,門牌
嘉義縣新港鄉大潭村大潭60號1樓,23.553012,120.371270,門牌
嘉義縣新港鄉大潭村後底湖6-3號1樓,23.543710,120.366885,路名
嘉義縣新港鄉大潭村後底湖8號之16,23.543723,120.365177,門牌
嘉義縣新港鄉大興村大安街11巷3號之1一樓,23.557252,120.345309,門牌
嘉義縣新港鄉宮後村大興路57號1樓,23.557173,120.348343,門牌
嘉義縣新港鄉月潭村18鄰月眉潭230-20號,23.522661,120.351215,路名
嘉義縣新港鄉月潭村18鄰月眉潭230之52號1樓,23.522661,120.351215,路名
嘉義縣新港鄉月眉村月眉潭105號,23.519920,120.353483,門牌
嘉義縣新港鄉月眉村月眉潭147號一樓,23.520669,120.350626,門牌
嘉義縣新港鄉福德村公園路74號1樓,23.553911,120.343343,門牌
嘉義縣新港鄉福德村福德路121巷18號,23.555892,120.338520,門牌
嘉義縣新港鄉菜公村菜公厝11之3號1樓,23.545592,120.347490,路名
嘉義縣朴子市仁和二路8-49號,23.469105,120.282395,路名
嘉義縣朴子市仁和里小槺榔一路317號1樓,23.469518,120.283447,門牌
嘉義縣朴子市內厝里文明路133號1樓,23.470210,120.245545,門牌
嘉義縣朴子市博厚里四維路3段67之5號,23.466175,120.236162,門牌
嘉義縣朴子市博厚里四維路三段65號1樓,23.460595,120.241385,路名
嘉義縣朴子市大葛里26鄰朴子七路72號一樓,23.457832,120.285037,門牌
嘉義縣朴子市大葛里大槺榔75之1號,23.462782,120.262483,路名
嘉義縣朴子市大鄉里大槺榔182-3號1樓,23.462782,120.262483,路名
嘉義縣朴子市大鄉里大槺榔791號,23.465014,120.255239,門牌
嘉義縣朴子市平和里13鄰平和路7號,23.464923,120.247436,門牌
嘉義縣朴子市平和里市東路1巷7弄9號一樓,23.461980,120.248038,門牌
嘉義縣朴子市朴子工業區二街8號,23.438177,120.248206,門牌
嘉義縣朴子市朴子工業區橫二街2號,23.437748,120.249855,門牌
嘉義縣朴子市永和里13鄰八德路420號1樓,23.462883,120.237653,路名
嘉義縣朴子市竹圍里中興路122號二樓,23.603327,120.457482,門牌
嘉義縣朴子市竹圍里中興路127巷1弄18號1樓,23.459293,120.243968,門牌
嘉義縣朴子市竹圍里四維路二段204號1樓,23.460595,120.241385,路名
嘉義縣東石鄉三家村三塊厝34號,23.469777,120.171564,門牌
嘉義縣東石鄉港墘村港墘7號,23.459036,120.216263,門牌
嘉義縣東石鄉西崙村栗子崙559號,23.425544,120.188277,門牌
嘉義縣梅山鄉大南村8鄰南勢坑51之1號1樓,23.553116,120.552281,門牌
嘉義縣梅山鄉大南村南勢坑8鄰56號,23.550766,120.550921,路名
嘉義縣梅山鄉梅北村中山路182號1樓,23.583779,120.557705,門牌
嘉義縣梅山鄉梅北村中山路527號,23.586696,120.550914,門牌
嘉義縣梅山鄉梅北村工業一路30號,23.591947,120.538202,門牌
嘉義縣梅山鄉梅北村工業一路45號,23.593580,120.536668,門牌
嘉義縣梅山鄉梅北村工業一路6號,23.591011,120.539176,門牌
嘉義縣梅山鄉梅北村新市路61巷23弄25號2樓,23.586367,120.558838,路名
嘉義縣梅山鄉梅北村環北街225巷6號,23.588153,120.550042,門牌
嘉義縣梅山鄉梅南村中山路223號,23.583404,120.557882,門牌
嘉義縣梅山鄉梅南村中山路95號,23.580263,120.559070,門牌
嘉義縣梅山鄉過山村開元后26之3號,23.586937,120.533428,路名
嘉義縣民雄鄉中央村田中央20之57號,23.535211,120.411695,門牌
嘉義縣民雄鄉北斗村中山路42號1樓,23.580994,120.559069,門牌
嘉義縣民雄鄉北斗村中山路47號,23.579356,120.559230,門牌
嘉義縣民雄鄉北斗村中山路50號,23.581167,120.559027,門牌
嘉義縣民雄鄉北斗村中正路12號,23.521410,120.550167,門牌
嘉義縣民雄鄉北斗村中正路30號,23.521747,120.549746,門牌
嘉義縣民雄鄉北斗村中正路33號,23.521650,120.549660,門牌
嘉義縣民雄鄉北斗村中正路40-1號,23.541745,120.409926,路名
嘉義縣民雄鄉北斗村中正路45號,23.521890,120.549358,門牌
嘉義縣民雄鄉北斗村中正路58之2號,23.518528,120.450778,門牌
嘉義縣民雄鄉北斗村中華路92號,23.520551,120.548097,門牌
嘉義縣民雄鄉北斗村光明一街373號1樓,23.529454,120.453758,路名
嘉義縣民雄鄉北斗村光明街545號,23.530070,120.455267,門牌
嘉義縣民雄鄉北斗村北勢子92號,23.531316,120.452134,門牌
嘉義縣民雄鄉北斗村成功一街41號,23.523847,120.458821,門牌
嘉義縣民雄鄉北斗村成功二街11號,23.524199,120.455489,門牌
嘉義縣民雄鄉北斗村成功二街21號,23.524839,120.457183,門牌
嘉義縣民雄鄉北斗村成功二街27號,23.524951,120.458321,門牌
嘉義縣民雄鄉北斗村成功二街50之1號,23.524807,120.458759,門牌
嘉義縣民雄鄉北斗村成功街18號,23.520022,120.453534,門牌
嘉義縣民雄鄉北斗村成功街30號1樓,23.521151,120.456012,門牌
嘉義縣民雄鄉北斗村成功街36號,23.521535,120.456949,門牌
嘉義縣民雄鄉北斗村成功街45之1號,23.467712,120.448090,路名
嘉義縣民雄鄉北斗村成功街45號,23.446437,120.432686,門牌
嘉義縣民雄鄉北斗村成功街50號,23.586810,120.554084,門牌
嘉義縣民雄鄉北斗村成功街7號,23.447863,120.433186,門牌
嘉義縣民雄鄉北斗村新庄子43號,23.541624,120.461107,門牌
嘉義縣民雄鄉大崎村11鄰十四甲2-19號,23.510835,120.464000,路名
嘉義縣民雄鄉大崎村十四甲3之2號,23.510835,120.464000,路名
嘉義縣民雄鄉大崎村十四甲42號,23.505790,120.461687,門牌
嘉義縣民雄鄉大崎村正大路二段1807號,23.527291,120.473523,路名
嘉義縣民雄鄉寮頂村3鄰頂寮67號之9二樓,23.572380,120.421070,門牌
嘉義縣民雄鄉寮頂村頂寮64之7號,23.532639,120.383083,路名
嘉義縣民雄鄉山中村牛斗山215-9號,23.520434,120.414834,路名
嘉義縣民雄鄉山中村牛斗山50號,23.519110,120.408054,門牌
嘉義縣民雄鄉工業二路12之1號,23.522159,120.431584,門牌
嘉義縣民雄鄉建國路2段112-1號,23.536349,120.438088,路名
嘉義縣民雄鄉文隆村10鄰鴨母坔47-19號1樓,23.539594,120.423352,路名
嘉義縣民雄鄉文隆村鴨母坔54-2號1樓,23.539594,120.423352,路名
嘉義縣民雄鄉文隆村鴨母坔7號1樓,23.535038,120.424908,門牌
嘉義縣民雄鄉東榮村中庄20之21號1樓,23.556281,120.434451,門牌
嘉義縣民雄鄉東榮村建國路一段95巷25號3樓,23.536349,120.438088,路名
嘉義縣民雄鄉松山村東湖仔6之16號,23.540723,120.486724,路名
嘉義縣民雄鄉福樂村4鄰中山路11號,23.578671,120.558999,門牌
嘉義縣民雄鄉福樂村中山路18號,23.579326,120.559398,門牌
嘉義縣民雄鄉福樂村中山路20號,23.579374,120.559393,門牌
嘉義縣民雄鄉福樂村中山路6號,23.556247,120.347702,門牌
嘉義縣民雄鄉福樂村中華路86-1號,23.447584,120.456892,路名
嘉義縣民雄鄉福樂村埤角2-245號1樓,23.526608,120.444221,路名
嘉義縣民雄鄉福樂村埤角66-37號1樓,23.526608,120.444221,路名
嘉義縣民雄鄉福樂村建國路三段182號1樓,23.536349,120.438088,路名
嘉義縣民雄鄉福樂村成功三街3號,23.521185,120.450387,門牌
嘉義縣民雄鄉福樂村成功五街1號2樓,23.522664,120.448676,門牌
嘉義縣民雄鄉福樂村成功五街6之2號,23.522947,120.449572,路名
嘉義縣民雄鄉秀林村9鄰火炭埔21-8號,23.507329,120.483439,路名
嘉義縣民雄鄉秀林村林子尾42-52號,23.513548,120.476853,路名
嘉義縣民雄鄉秀林村林子尾96號,23.512293,120.471944,門牌
嘉義縣民雄鄉秀林村溪底寮1-20號1樓,23.505701,120.453700,路名
嘉義縣民雄鄉秀林村溪底寮3之14號一樓,23.505701,120.453700,路名
嘉義縣民雄鄉秀林村溪底寮9號,23.504436,120.468384,門牌
嘉義縣民雄鄉興中村義橋170號1樓,23.531417,120.428495,門牌
嘉義縣民雄鄉興中村義橋82號1樓,23.530693,120.428420,門牌
嘉義縣民雄鄉興南村4鄰建國路三段245巷18號,23.536349,120.438088,路名
嘉義縣民雄鄉興南村工業一路3號,23.519139,120.435244,門牌
嘉義縣民雄鄉興南村工業一路7號,23.518828,120.432744,門牌
嘉義縣民雄鄉興南村工業三路1號,23.520582,120.435912,門牌
嘉義縣民雄鄉興南村工業三路6-2號,23.522573,120.431937,路名
嘉義縣民雄鄉興南村工業三路7號,23.523696,120.432625,門牌
嘉義縣民雄鄉興南村工業三路8號,23.524068,120.433599,門牌
嘉義縣民雄鄉興南村工業二路11號,23.521402,120.431211,門牌
嘉義縣民雄鄉興南村頭橋763號,23.517592,120.433007,門牌
嘉義縣民雄鄉西安村保生街446號一樓,23.559401,120.426116,門牌
嘉義縣民雄鄉西安村西安路75號1樓,23.557303,120.424490,門牌
嘉義縣民雄鄉西安村進興街106巷6號一樓,23.555016,120.427303,門牌
嘉義縣民雄鄉西昌村竹子腳40-7號,23.530366,120.264399,路名
嘉義縣民雄鄉豐收村大學路2段2363號,23.557151,120.439525,門牌
嘉義縣民雄鄉金興村惠安街53巷5號1樓,23.514723,120.440087,門牌
嘉義縣民雄鄉鎮北村2鄰虎尾寮39號,23.579662,120.442928,門牌
嘉義縣民雄鄉雙福村建國路三段236―36號,23.536349,120.438088,路名
嘉義縣水上鄉三和村頂寮1之3號,23.532639,120.383083,路名
嘉義縣水上鄉三和村頂寮1之53號,23.532639,120.383083,路名
嘉義縣水上鄉三界村三界埔155之7號,23.434934,120.474842,門牌
嘉義縣水上鄉三界村三界埔247之5號,23.434315,120.475577,路名
嘉義縣水上鄉下寮村11鄰鴿溪寮20之130號,23.455488,120.420232,門牌
嘉義縣水上鄉中庄村中庄1之15號,23.457767,120.411516,路名
嘉義縣水上鄉南和村南靖111號一樓,23.415277,120.373633,門牌
嘉義縣水上鄉南和村後寮1之20號,23.413415,120.364543,門牌
嘉義縣水上鄉回歸村北回28之3號,23.449473,120.415204,門牌
嘉義縣水上鄉回歸村北回85號,23.448801,120.415301,門牌
嘉義縣水上鄉塗溝村2鄰頂塗溝8號,23.456993,120.372334,門牌
嘉義縣水上鄉塗溝村4鄰下塗溝19號,23.459933,120.365434,門牌
嘉義縣水上鄉塗溝村頂塗溝35號1樓,23.461166,120.370479,門牌
嘉義縣水上鄉大堀村大堀尾45號,23.439982,120.382506,門牌
嘉義縣水上鄉大堀村大堀尾50-7號,23.437537,120.385098,路名
嘉義縣水上鄉大堀村江竹仔腳40-1號1樓,23.439942,120.376181,路名
嘉義縣水上鄉大崙村二重溝1之31號1樓,23.448820,120.361873,路名
嘉義縣水上鄉大崙村大崙122-20號一樓,23.454689,120.353443,路名
嘉義縣水上鄉大崙村大崙162號,23.447850,120.354524,門牌
嘉義縣水上鄉寬士村崎仔頭25之1號,23.447293,120.430844,路名
嘉義縣水上鄉寬士村崎子頭29之30號1樓,23.445506,120.428486,門牌
嘉義縣水上鄉寬士村崎子頭51之12號1樓,23.445778,120.424853,門牌
嘉義縣水上鄉忠和村16鄰紅毛寮1之95號,23.419175,120.431687,門牌
嘉義縣水上鄉忠和村紅毛寮10號,23.412445,120.430624,門牌
嘉義縣水上鄉柳新村柳子林893號,23.426328,120.408652,門牌
嘉義縣水上鄉柳鄉村柳子林199之15號,23.446817,120.420848,門牌
嘉義縣水上鄉柳鄉村柳子林200之6號,23.433142,120.414000,路名
嘉義縣水上鄉柳鄉村柳子林361號,23.442784,120.423190,門牌
嘉義縣水上鄉民生村忠孝街228號,23.449391,120.433670,門牌
嘉義縣水上鄉民生村立業街4巷2-1號1樓,23.449381,120.433780,路名
嘉義縣水上鄉水上村14鄰嘉朴路45號,23.434516,120.393833,門牌
嘉義縣水上鄉水上村中山路二段87號1樓,23.580141,120.559102,門牌
嘉義縣水上鄉水上村中華路199巷33號,23.426097,120.403200,門牌
嘉義縣水上鄉水上村九如街13號1樓,23.420194,120.400046,門牌
嘉義縣水上鄉水上村嘉朴路137巷1號,23.435351,120.390028,門牌
嘉義縣水上鄉水頭村中正路69號,23.522125,120.548903,門牌
嘉義縣水上鄉粗溪村中山路二段1058號,23.511556,120.450264,路名
嘉義縣水上鄉粗溪村中山路二段1232號附1,23.511556,120.450264,路名
嘉義縣水上鄉粗溪村粗溪20-189號2樓,23.435503,120.397794,路名
嘉義縣水上鄉義興村溪洲仔8之10號,23.413076,120.419060,門牌
嘉義縣水上鄉龍德村十一指厝25之120號,23.429514,120.387698,門牌
嘉義縣水上鄉龍德村十一指厝8-97號2樓,23.424630,120.389633,路名
嘉義縣水上鄉龍德村十一指厝8號之12附1,23.426586,120.390471,門牌
嘉義縣溪口鄉本厝村本廳1號,23.576962,120.396905,門牌
嘉義縣溪口鄉柳溝村柳子溝4號1樓,23.580154,120.419754,門牌
嘉義縣溪口鄉柴林村柴林腳115號,23.603109,120.370629,路名
嘉義縣溪口鄉疊溪村三疊溪49號1樓,23.588000,120.436191,門牌
嘉義縣溪口鄉疊溪村下員林20之1號,23.591382,120.443508,路名
嘉義縣溪口鄉疊溪村下員林20之3號,23.591382,120.443508,路名
嘉義縣溪口鄉美北村2鄰崙尾8號之2,23.590065,120.383063,門牌
嘉義縣溪口鄉美南村崙尾136之8號1樓,23.588422,120.382057,路名
嘉義縣番路鄉江西村平畑23號6樓1,23.476928,120.518241,門牌
嘉義縣竹崎鄉中和村石棹19-26號,23.475962,120.699453,路名
嘉義縣竹崎鄉灣橋村田尾28之1號,23.503484,120.492837,門牌
嘉義縣竹崎鄉灣橋村石麻園41號,23.489104,120.510454,門牌
嘉義縣竹崎鄉白杞村3鄰白杞30之26號1樓,23.487512,120.575351,門牌
嘉義縣竹崎鄉紫雲村鹿寮堀8號1樓,23.499880,120.537366,門牌
嘉義縣竹崎鄉鹿滿村頂溪心3號,23.513586,120.540903,門牌
嘉義縣竹崎鄉鹿滿村鹿鳴路2號附8,23.498859,120.534425,門牌
嘉義縣義竹鄉六桂村義竹203號一樓,23.336676,120.245884,門牌
嘉義縣義竹鄉岸腳村角帶圍19號附1,23.348252,120.255775,路名
嘉義縣義竹鄉龍蛟村義工三路9號,23.360318,120.220090,門牌
嘉義縣義竹鄉龍蛟村義工二路15號,23.360470,120.221089,門牌
嘉義縣阿里山鄉香林村西阿里山16號,23.515090,120.810299,門牌
基隆市七堵區俊賢路35號5樓,25.094391,121.706533,門牌
基隆市七堵區俊賢路73號,25.094921,121.705134,門牌
基隆市七堵區八德路2之9號1樓,25.100951,121.720180,門牌
基隆市七堵區八德里八德路2之13號,25.100406,121.720015,門牌
基隆市七堵區八德里八德路3之1號,25.104228,121.719923,門牌
基隆市七堵區六堵里工建北路11之1號,25.084993,121.704733,門牌
基隆市七堵區六堵里工建南路1號,25.087091,121.702123,門牌
基隆市七堵區六堵里工建南路2號,25.086464,121.701767,門牌
基隆市七堵區六堵里工建西路8號,25.092707,121.699886,門牌
基隆市七堵區六堵里工建路122號9樓,25.090780,121.701435,門牌
基隆市七堵區南興路88號3樓,25.096656,121.712472,門牌
基隆市七堵區南興路91號2樓,25.096548,121.712627,門牌
基隆市七堵區堵南街52號4樓,25.082327,121.683645,門牌
基隆市七堵區堵南里8鄰三合街2號,25.078513,121.690777,門牌
基隆市七堵區大德路10之2號,25.080531,121.689833,門牌
基隆市七堵區大德路35之6號7樓之2,25.082192,121.689539,門牌
基隆市七堵區大德路85之2號2樓之3,25.083820,121.691977,門牌
基隆市七堵區大德路85之9號1樓,25.084137,121.691809,門牌
基隆市七堵區大華一路113號1樓,25.101072,121.713365,門牌
基隆市七堵區大華一路127號底層,25.101213,121.712171,門牌
基隆市七堵區大華一路129-1號,25.101491,121.715294,路名
基隆市七堵區大華一路45號1樓,25.102024,121.716596,門牌
基隆市七堵區大華三路8-1號,25.127441,121.676427,路名
基隆市七堵區大華二路144號,25.110354,121.690519,門牌
基隆市七堵區大華二路33-5號,25.106612,121.692474,路名
基隆市七堵區實踐路112號,25.082440,121.694451,門牌
基隆市七堵區實踐路242之1號14樓,25.085152,121.693396,路名
基隆市七堵區實踐路294巷12號1樓,25.087625,121.696055,門牌
基隆市七堵區實踐里實踐路25號1樓,25.080358,121.692741,門牌
基隆市七堵區崇孝街42巷41之2號,25.098790,121.709600,門牌
基隆市七堵區崇孝街6號,25.097549,121.710467,門牌
基隆市七堵區崇禮街129巷46號,25.099909,121.713795,門牌
基隆市七堵區工建北路20號,25.085015,121.704402,門牌
基隆市七堵區工建北路9之1號,25.085828,121.704575,門牌
基隆市七堵區工建南路19號,25.083993,121.702836,門牌
基隆市七堵區工建南路21號,25.083505,121.702945,門牌
基隆市七堵區工建西路3號,25.092924,121.699188,門牌
基隆市七堵區明德一路271號,25.094509,121.711049,門牌
基隆市七堵區明德一路274號1樓,25.095222,121.710384,門牌
基隆市七堵區明德三路96號,25.076141,121.685109,門牌
基隆市七堵區明德三路98號,25.075573,121.683874,門牌
基隆市七堵區東新街4巷75之2號,25.092001,121.715032,門牌
基隆市七堵區東新街89巷80弄7號1樓,25.093716,121.722638,門牌
基隆市七堵區永富路208號,25.098240,121.710993,門牌
基隆市七堵區泰安路23之60號1樓,25.089768,121.708592,門牌
基隆市七堵區泰安路2巷1之1號,25.089686,121.708373,門牌
基隆市七堵區泰安里泰安路23之60號,25.089768,121.708592,門牌
基隆市七堵區百三街93之1號2樓,25.081999,121.697221,門牌
基隆市七堵區百二街18-1號2樓,25.080941,121.697203,路名
基隆市七堵區百六街107巷16之1號6樓,25.086286,121.697220,門牌
基隆市七堵區百六街146號,25.085694,121.698730,門牌
基隆市七堵區百福里百五街64巷50之3號4樓,25.082927,121.696595,門牌
基隆市七堵區百福里百五街76號1樓,25.084179,121.699087,門牌
基隆市七堵區福三街79之3號4樓,25.083045,121.697562,門牌
基隆市七堵區福二街47之1號(2樓),25.080799,121.696238,門牌
基隆市七堵區福二街59-2號,25.082924,121.696250,路名
基隆市七堵區自強路102號,25.110307,121.712929,門牌
基隆市七堵區自強里自強路25號,25.104831,121.712104,門牌
基隆市七堵區長安街233巷41號5樓,25.075437,121.695520,門牌
基隆市七堵區長興里東新街47號,25.094791,121.719135,門牌
基隆市七堵區長興里東新街73巷62弄8號,25.095320,121.720151,門牌
基隆市七堵區麗景一街57號1樓,25.086961,121.668062,門牌
基隆市中山區中和路139之44號1樓,25.150000,121.719518,門牌
基隆市中山區中和路164巷37號4樓,25.149144,121.717518,門牌
基隆市中山區中和路166之3號3樓,25.149156,121.717974,門牌
基隆市中山區中和路168巷10弄30號2樓,25.150671,121.715366,門牌
基隆市中山區中和路168巷2弄20號,25.149745,121.717327,門牌
基隆市中山區中和路168巷7弄35號1樓,25.150803,121.716213,門牌
基隆市中山區中和路85巷27號3樓之1,25.148160,121.721842,門牌
基隆市中山區中山一路189巷3號1樓,25.133782,121.738801,門牌
基隆市中山區中山一路43巷21號4樓,25.131126,121.736793,門牌
基隆市中山區中山三路153巷29號,25.143362,121.748185,門牌
基隆市中山區中山三路173-1號1樓,25.143011,121.745025,路名
基隆市中山區中山二路119巷16號,25.143641,121.738047,門牌
基隆市中山區中山二路65巷81號,25.139113,121.739287,門牌
基隆市中山區中山四路28號,25.150429,121.744118,門牌
基隆市中山區中華路171號,25.147782,121.737563,路名
基隆市中山區中華路87號1樓,25.147323,121.737971,門牌
基隆市中山區仙洞里仁安街53巷15號,25.145017,121.747214,門牌
基隆市中山區協和街188之1號1樓,25.157915,121.733742,門牌
基隆市中山區協和街67之2號,25.155817,121.733742,門牌
基隆市中山區協和里文化路60-8號2樓,25.152874,121.734863,路名
基隆市中山區和慶里中和路168巷5弄11號5樓,25.149609,121.716420,門牌
基隆市中山區安民里中山一路59號,25.131165,121.737380,門牌
基隆市中山區復旦路15巷8-3號1樓,25.145918,121.739238,路名
基隆市中山區復興路120巷124號1樓,25.144646,121.727905,門牌
基隆市中山區復興路201巷5弄25號,25.146119,121.724306,門牌
基隆市中山區復興路209號14樓之6,25.147035,121.726802,路名
基隆市中山區復興路212巷6弄155號,25.145163,121.728988,門牌
基隆市中山區復興路233號5樓之5,25.147035,121.726802,路名
基隆市中山區德安里復興路259巷47號5樓,25.153181,121.726043,門牌
基隆市中山區文化路34號1樓,25.152060,121.736703,門牌
基隆市中山區新建里成功二路88號1樓,25.130522,121.735670,門牌
基隆市中山區西定路378巷9號,25.140394,121.728812,門牌
基隆市中山區西定路423巷62號,25.140634,121.727149,門牌
基隆市中山區通化里復旦路15巷8-4號1樓,25.145918,121.739238,路名
基隆市中正區中正路18號11樓之1,25.132740,121.744626,門牌
基隆市中正區中正路18號9樓之1,25.132740,121.744626,門牌
基隆市中正區中正路22號1樓,25.132824,121.744644,門牌
基隆市中正區中正路335號6樓之1,25.148133,121.761717,門牌
基隆市中正區中正路373號,25.149412,121.763708,門牌
基隆市中正區中正路438號底層,25.147063,121.761711,門牌
基隆市中正區中正路656巷166之1號,25.149751,121.766845,門牌
基隆市中正區中濱里中正路379號,25.149951,121.764547,門牌
基隆市中正區中船路112巷59號,25.138756,121.752543,門牌
基隆市中正區中船路112巷61號1樓,25.138808,121.752624,門牌
基隆市中正區中船路54號1樓,25.137135,121.750701,門牌
基隆市中正區中船路5巷18號,25.137543,121.750238,門牌
基隆市中正區中船路5巷36號,25.137730,121.750574,門牌
基隆市中正區信二路292-1號,25.129948,121.753758,路名
基隆市中正區信二路319號,25.131322,121.745184,門牌
基隆市中正區信五路5號1樓,25.133622,121.748053,門牌
基隆市中正區北寧路67號,25.148708,121.783048,門牌
基隆市中正區和一路123號,25.154815,121.765773,門牌
基隆市中正區和一路41巷2弄21號,25.154678,121.766921,門牌
基隆市中正區和憲里和一路41巷4弄5-1號,25.155626,121.766981,路名
基隆市中正區平一路360號,25.160001,121.765262,門牌
基隆市中正區德義里信四路11號5樓,25.133266,121.746421,門牌
基隆市中正區德義里義二路24號1樓,25.130873,121.745398,門牌
基隆市中正區新富里新豐街251巷4弄6號,25.136190,121.788269,門牌
基隆市中正區新富里新豐街251巷9弄9號,25.134588,121.788473,門牌
基隆市中正區新豐街162巷125號4樓,25.139597,121.784110,門牌
基隆市中正區新豐街251巷2弄3號地下一層,25.136415,121.788152,門牌
基隆市中正區新豐街303巷21弄21號,25.133015,121.789362,門牌
基隆市中正區新豐街303巷6弄8號6樓,25.134943,121.787388,門牌
基隆市中正區新豐街394號13樓,25.136315,121.786369,門牌
基隆市中正區新豐街476之1號16樓,25.136615,121.784876,門牌
基隆市中正區正榮街110巷23號1樓,25.143970,121.763596,門牌
基隆市中正區正榮街77巷48號1樓,25.147789,121.762283,門牌
基隆市中正區正濱路116巷5弄19號4樓,25.154934,121.771848,門牌
基隆市中正區正砂里中正路143號1樓,25.141767,121.759996,門牌
基隆市中正區正義路2巷42-3號4樓,25.134091,121.748716,路名
基隆市中正區正義路31號1樓,25.133497,121.747727,門牌
基隆市中正區港通里中正路12號3樓,25.132398,121.744361,門牌
基隆市中正區港通里中正路12號4樓,25.132398,121.744361,門牌
基隆市中正區港通里中正路18號7樓之2,25.132740,121.744626,門牌
基隆市中正區港通里中正路22號1樓,25.132824,121.744644,門牌
基隆市中正區港通里義一路160號1樓,25.135623,121.747621,門牌
基隆市中正區港通里義一路208之5號,25.136837,121.748406,門牌
基隆市中正區港通里義一路210號2樓,25.136874,121.748441,門牌
基隆市中正區港通里義一路87號3樓之5,25.134697,121.746654,門牌
基隆市中正區港通里義一路87號8樓之2,25.134697,121.746654,門牌
基隆市中正區港通里義一路99號7樓之3,25.135124,121.746910,門牌
基隆市中正區砂子里19鄰調和街290巷45弄1號,25.125660,121.798813,門牌
基隆市中正區祥豐街181號,25.143095,121.765187,門牌
基隆市中正區義一路114號4樓,25.134342,121.746708,門牌
基隆市中正區義一路210號2樓,25.136874,121.748441,門牌
基隆市中正區義一路87號9樓之2,25.134697,121.746654,門牌
基隆市中正區義一路87號三樓之5,25.134697,121.746654,門牌
基隆市中正區義二路175號7樓,25.134500,121.747488,門牌
基隆市中正區觀海街185號10樓,25.136988,121.794207,門牌
基隆市中正區觀海街30號3樓,25.137847,121.794155,門牌
基隆市中正區調和街17之4號4樓,25.137782,121.797072,門牌
基隆市中正區調和街29巷49號,25.136615,121.797514,門牌
基隆市中正區豐稔街43號,25.140523,121.761176,門牌
基隆市仁愛區仁二路137巷34號,25.125037,121.747392,門牌
基隆市仁愛區仁二路255號7樓,25.129791,121.742435,門牌
基隆市仁愛區仁四路17之3號(1樓),25.127434,121.742474,門牌
基隆市仁愛區劉銘傳路43巷21號3樓,25.126853,121.751298,門牌
基隆市仁愛區劉銘傳路95巷18之2號3樓,25.125255,121.751101,門牌
基隆市仁愛區南新街31巷40號1樓,25.124748,121.744963,門牌
基隆市仁愛區南榮路134巷66號6樓,25.116609,121.743052,門牌
基隆市仁愛區南榮路151巷114號4樓,25.125582,121.744793,門牌
基隆市仁愛區南榮路18號(1樓),25.125681,121.742465,門牌
基隆市仁愛區南榮路463巷23號2樓,25.115934,121.744290,門牌
基隆市仁愛區吉仁里南新街31巷9之1號,25.124676,121.745565,門牌
基隆市仁愛區吉仁里南榮路183號2樓,25.123716,121.743066,門牌
基隆市仁愛區孝三路83、85號,25.129982,121.739149,路名
基隆市仁愛區崇安街143號2樓,25.124985,121.742451,門牌
基隆市仁愛區忠一路20號11樓,25.131302,121.739684,門牌
基隆市仁愛區忠二路56號2樓,25.130756,121.739130,門牌
基隆市仁愛區成功一路118巷19-4號,25.127248,121.736968,路名
基隆市仁愛區文昌里孝三路30巷30號5樓,25.129675,121.739782,門牌
基隆市仁愛區明德里忠三路99號7樓之2,25.129573,121.738512,門牌
基隆市信義區中興路121號1樓,25.131330,121.756261,門牌
基隆市信義區仁壽里信一路133號3樓,25.129231,121.747435,門牌
基隆市信義區信二路174巷91號3樓,25.130276,121.753818,門牌
基隆市信義區信二路36巷21號,25.129702,121.757461,門牌
